,geohash,latitude,longitude,time,cloudCover,dewPoint,humidity,ozone,precipAccumulation,precipIntensity,precipProbability,pressure,uvIndex,visibility,windBearing,windGust,windSpeed,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,apparentTemperatureMax,apparentTemperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,moonPhase,precipIntensityMax,precipIntensityMaxTime,sunriseTime,sunsetTime,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,temperatureMax,temperatureMaxTime,temperatureMin,temperatureMinTime,windGustTime
2,c23uu3drr0gk,47.2507,-121.0989,2020-01-22 00:00:00-08:00,0.9,31.55,0.92,368.3,0.0,0.0338,0.79,1018.2,1,2.407,186,30.35,5.0,34.17,2020-01-22 11:02:00-08:00,31.38,2020-01-22 21:43:00-08:00,34.8,2020-01-22 23:15:00-08:00,24.23,2020-01-22 03:57:00-08:00,0.94,0.0899,2020-01-22 18:29:00-08:00,2020-01-22 07:42:00-08:00,2020-01-22 16:52:00-08:00,37.34,2020-01-22 13:09:00-08:00,33.02,2020-01-23 01:14:00-08:00,37.34,2020-01-22 13:09:00-08:00,29.85,2020-01-22 07:41:00-08:00,2020-01-22 01:55:00-08:00
3,c23uu3drr0gk,47.2507,-121.0989,2020-01-23 00:00:00-08:00,1.0,36.37,0.99,364.6,0.0,0.0311,0.93,1017.2,1,0.372,124,18.47,3.13,37.09,2020-01-23 13:06:00-08:00,29.29,2020-01-24 05:49:00-08:00,37.2,2020-01-23 22:14:00-08:00,33.51,2020-01-23 01:14:00-08:00,0.98,0.0549,2020-01-23 09:50:00-08:00,2020-01-23 07:41:00-08:00,2020-01-23 16:53:00-08:00,41.01,2020-01-23 13:08:00-08:00,28.8,2020-01-24 05:49:00-08:00,41.01,2020-01-23 13:08:00-08:00,33.02,2020-01-23 01:14:00-08:00,2020-01-23 13:14:00-08:00
4,c23uu3drr0gk,47.2507,-121.0989,2020-01-24 00:00:00-08:00,1.0,34.65,0.99,379.4,0.0,0.0091,0.94,1015.5,1,0.202,52,3.93,1.43,39.64,2020-01-24 14:03:00-08:00,31.69,2020-01-25 06:56:00-08:00,39.64,2020-01-24 14:03:00-08:00,29.29,2020-01-24 05:49:00-08:00,0.01,0.0376,2020-01-24 00:56:00-08:00,2020-01-24 07:40:00-08:00,2020-01-24 16:55:00-08:00,40.14,2020-01-24 14:03:00-08:00,31.87,2020-01-25 05:28:00-08:00,40.14,2020-01-24 14:03:00-08:00,28.8,2020-01-24 05:49:00-08:00,2020-01-25 00:00:00-08:00
5,c23uu3drr0gk,47.2507,-121.0989,2020-01-25 00:00:00-08:00,1.0,35.16,1.0,358.1,0.0,0.0202,0.85,1012.4,1,0.113,62,14.48,2.44,38.02,2020-01-25 16:03:00-08:00,24.35,2020-01-26 06:55:00-08:00,38.02,2020-01-25 16:03:00-08:00,31.69,2020-01-25 06:56:00-08:00,0.04,0.0544,2020-01-25 06:59:00-08:00,2020-01-25 07:39:00-08:00,2020-01-25 16:56:00-08:00,38.52,2020-01-25 16:03:00-08:00,27.54,2020-01-26 07:00:00-08:00,38.52,2020-01-25 16:03:00-08:00,31.87,2020-01-25 05:28:00-08:00,2020-01-25 12:59:00-08:00
6,c23uu3drr0gk,47.2507,-121.0989,2020-01-26 00:00:00-08:00,0.83,32.23,0.98,367.5,0.32,0.0017,0.21,1017.3,1,6.956,9,11.03,3.41,34.7,2020-01-26 13:04:00-08:00,28.38,2020-01-26 19:12:00-08:00,35.31,2020-01-26 00:00:00-08:00,24.35,2020-01-26 06:55:00-08:00,0.07,0.0151,2020-01-26 23:00:00-08:00,2020-01-26 07:38:00-08:00,2020-01-26 16:58:00-08:00,37.79,2020-01-26 13:28:00-08:00,28.24,2020-01-27 05:38:00-08:00,37.79,2020-01-26 13:28:00-08:00,27.54,2020-01-26 07:00:00-08:00,2020-01-26 15:43:00-08:00
7,c23uu3drr0gk,47.2507,-121.0989,2020-01-27 00:00:00-08:00,0.77,32.77,1.0,365.7,1.13,0.0112,0.76,1020.8,1,6.226,52,24.47,2.66,36.1,2020-01-27 13:07:00-08:00,28.35,2020-01-28 07:00:00-08:00,36.1,2020-01-27 13:07:00-08:00,28.73,2020-01-27 05:38:00-08:00,0.1,0.0498,2020-01-27 16:00:00-08:00,2020-01-27 07:37:00-08:00,2020-01-27 16:59:00-08:00,36.92,2020-01-27 19:00:00-08:00,27.86,2020-01-28 07:00:00-08:00,36.92,2020-01-27 19:02:00-08:00,28.24,2020-01-27 05:38:00-08:00,2020-01-27 19:01:00-08:00
0,c2kj57xfmmz5,47.3048,-117.9713,2020-01-20 00:00:00-08:00,0.92,31.2,0.87,321.5,0.0,0.0007,0.1,1019.1,1,9.732,82,14.62,6.28,38.61,2020-01-20 14:30:00-08:00,27.2,2020-01-21 08:00:00-08:00,38.61,2020-01-20 14:30:00-08:00,23.17,2020-01-20 00:26:00-08:00,0.88,0.0037,2020-01-20 06:00:00-08:00,2020-01-20 07:32:00-08:00,2020-01-20 16:36:00-08:00,42.42,2020-01-20 14:27:00-08:00,32.67,2020-01-21 05:49:00-08:00,42.42,2020-01-20 14:27:00-08:00,30.22,2020-01-20 01:09:00-08:00,2020-01-20 00:00:00-08:00
1,c2kj57xfmmz5,47.3048,-117.9713,2020-01-21 00:00:00-08:00,0.92,32.51,0.88,386.8,0.0,0.0069,0.8,1012.5,1,9.898,183,35.27,10.78,30.1,2020-01-21 15:00:00-08:00,22.64,2020-01-22 06:45:00-08:00,30.1,2020-01-21 15:00:00-08:00,26.65,2020-01-22 00:00:00-08:00,0.91,0.0384,2020-01-21 10:37:00-08:00,2020-01-21 07:31:00-08:00,2020-01-21 16:38:00-08:00,38.77,2020-01-21 13:15:00-08:00,31.5,2020-01-22 06:52:00-08:00,38.77,2020-01-21 13:15:00-08:00,32.67,2020-01-21 05:49:00-08:00,2020-01-22 00:00:00-08:00
2,c2kj57xfmmz5,47.3048,-117.9713,2020-01-22 00:00:00-08:00,0.94,33.95,0.93,382.3,0.0,0.0056,0.68,1020.1,1,8.843,193,35.42,10.6,33.02,2020-01-22 13:33:00-08:00,29.25,2020-01-22 22:56:00-08:00,33.02,2020-01-22 13:33:00-08:00,22.64,2020-01-22 06:45:00-08:00,0.94,0.0169,2020-01-23 00:00:00-08:00,2020-01-22 07:30:00-08:00,2020-01-22 16:39:00-08:00,40.31,2020-01-22 13:03:00-08:00,35.63,2020-01-22 23:09:00-08:00,40.31,2020-01-22 13:03:00-08:00,31.5,2020-01-22 06:52:00-08:00,2020-01-22 00:31:00-08:00
3,c2kj57xfmmz5,47.3048,-117.9713,2020-01-23 00:00:00-08:00,1.0,39.7,0.98,363.0,0.0,0.0182,0.96,1019.8,1,2.706,161,21.97,7.98,42.07,2020-01-23 14:52:00-08:00,28.8,2020-01-23 22:17:00-08:00,42.07,2020-01-23 14:52:00-08:00,28.8,2020-01-23 22:17:00-08:00,0.98,0.0415,2020-01-23 12:36:00-08:00,2020-01-23 07:29:00-08:00,2020-01-23 16:41:00-08:00,46.89,2020-01-23 14:53:00-08:00,33.94,2020-01-23 22:14:00-08:00,46.89,2020-01-23 14:53:00-08:00,33.94,2020-01-23 22:14:00-08:00,2020-01-23 15:36:00-08:00
4,c2kj57xfmmz5,47.3048,-117.9713,2020-01-24 00:00:00-08:00,0.99,38.03,0.99,380.2,0.0,0.0094,0.83,1017.0,1,10.0,176,26.13,10.36,35.71,2020-01-24 07:00:00-08:00,25.39,2020-01-25 00:56:00-08:00,37.2,2020-01-24 02:06:00-08:00,26.21,2020-01-24 13:02:00-08:00,0.01,0.0487,2020-01-24 04:14:00-08:00,2020-01-24 07:28:00-08:00,2020-01-24 16:42:00-08:00,42.82,2020-01-24 07:02:00-08:00,31.6,2020-01-25 00:56:00-08:00,42.82,2020-01-24 07:02:00-08:00,32.21,2020-01-24 22:03:00-08:00,2020-01-24 09:40:00-08:00
5,c2kj57xfmmz5,47.3048,-117.9713,2020-01-25 00:00:00-08:00,0.87,40.39,0.98,358.1,0.0,0.0076,0.8,1014.2,1,9.641,171,37.3,9.91,39.83,2020-01-25 17:39:00-08:00,31.72,2020-01-26 07:00:00-08:00,39.83,2020-01-25 17:39:00-08:00,25.39,2020-01-25 00:56:00-08:00,0.04,0.035,2020-01-25 13:02:00-08:00,2020-01-25 07:27:00-08:00,2020-01-25 16:44:00-08:00,45.53,2020-01-25 16:09:00-08:00,34.49,2020-01-26 07:00:00-08:00,45.53,2020-01-25 16:09:00-08:00,31.6,2020-01-25 00:56:00-08:00,2020-01-25 11:01:00-08:00
6,c2kj57xfmmz5,47.3048,-117.9713,2020-01-26 00:00:00-08:00,0.96,38.88,0.97,360.8,0.0,0.0009,0.25,1016.8,1,10.0,164,12.86,4.47,44.78,2020-01-26 13:10:00-08:00,29.4,2020-01-27 06:28:00-08:00,44.78,2020-01-26 13:10:00-08:00,30.08,2020-01-26 21:58:00-08:00,0.07,0.0159,2020-01-26 23:59:00-08:00,2020-01-26 07:26:00-08:00,2020-01-26 16:45:00-08:00,45.22,2020-01-26 13:06:00-08:00,32.74,2020-01-27 00:57:00-08:00,45.22,2020-01-26 13:06:00-08:00,33.45,2020-01-26 22:06:00-08:00,2020-01-26 00:00:00-08:00
7,c2kj57xfmmz5,47.3048,-117.9713,2020-01-27 00:00:00-08:00,0.63,37.22,0.97,371.1,0.0,0.0057,0.53,1022.0,1,9.407,180,20.96,7.85,37.99,2020-01-27 16:00:00-08:00,29.73,2020-01-27 23:23:00-08:00,37.99,2020-01-27 16:00:00-08:00,29.4,2020-01-27 06:28:00-08:00,0.1,0.0427,2020-01-27 22:00:00-08:00,2020-01-27 07:25:00-08:00,2020-01-27 16:47:00-08:00,43.32,2020-01-27 13:03:00-08:00,34.1,2020-01-27 23:37:00-08:00,43.32,2020-01-27 13:03:00-08:00,32.74,2020-01-27 00:57:00-08:00,2020-01-27 12:19:00-08:00
0,c22v61pex8b4,47.3352,-122.5968,2020-01-20 00:00:00-08:00,0.84,41.14,0.89,340.7,0.0,0.002,0.74,1013.0,1,9.895,150,6.48,2.68,50.05,2020-01-20 14:08:00-08:00,37.11,2020-01-21 06:57:00-08:00,50.05,2020-01-20 14:08:00-08:00,39.45,2020-01-20 04:44:00-08:00,0.88,0.0082,2020-01-20 19:57:00-08:00,2020-01-20 07:50:00-08:00,2020-01-20 16:55:00-08:00,50.55,2020-01-20 14:08:00-08:00,40.61,2020-01-21 02:18:00-08:00,50.55,2020-01-20 14:08:00-08:00,40.41,2020-01-20 05:43:00-08:00,2020-01-20 22:54:00-08:00
1,c22v61pex8b4,47.3352,-122.5968,2020-01-21 00:00:00-08:00,0.92,41.89,0.94,403.3,0.0,0.0222,0.99,1007.3,1,9.252,187,32.06,10.6,38.71,2020-01-21 13:01:00-08:00,35.47,2020-01-22 06:13:00-08:00,40.44,2020-01-21 00:00:00-08:00,36.7,2020-01-21 20:50:00-08:00,0.91,0.0617,2020-01-21 19:14:00-08:00,2020-01-21 07:50:00-08:00,2020-01-21 16:56:00-08:00,45.93,2020-01-21 13:11:00-08:00,39.86,2020-01-22 06:45:00-08:00,45.93,2020-01-21 13:11:00-08:00,40.61,2020-01-21 02:18:00-08:00,2020-01-21 13:02:00-08:00
2,c22v61pex8b4,47.3352,-122.5968,2020-01-22 00:00:00-08:00,0.92,42.8,0.99,366.5,0.0,0.0238,0.98,1015.4,1,9.485,173,28.48,7.27,41.46,2020-01-22 18:06:00-08:00,41.45,2020-01-22 19:00:00-08:00,42.17,2020-01-23 00:00:00-08:00,35.47,2020-01-22 06:13:00-08:00,0.94,0.0534,2020-01-22 14:06:00-08:00,2020-01-22 07:49:00-08:00,2020-01-22 16:57:00-08:00,45.68,2020-01-22 19:00:00-08:00,44.69,2020-01-22 19:00:00-08:00,46.93,2020-01-23 00:00:00-08:00,39.86,2020-01-22 06:45:00-08:00,2020-01-22 00:00:00-08:00
3,c22v61pex8b4,47.3352,-122.5968,2020-01-23 00:00:00-08:00,1.0,48.75,1.0,371.1,0.0,0.0361,1.0,1013.9,1,8.694,187,32.11,9.78,52.13,2020-01-23 13:18:00-08:00,36.69,2020-01-24 01:04:00-08:00,52.13,2020-01-23 13:18:00-08:00,37.25,2020-01-24 00:00:00-08:00,0.98,0.0912,2020-01-23 23:30:00-08:00,2020-01-23 07:48:00-08:00,2020-01-23 16:59:00-08:00,52.63,2020-01-23 13:18:00-08:00,41.27,2020-01-24 00:54:00-08:00,52.63,2020-01-23 13:18:00-08:00,41.51,2020-01-24 00:00:00-08:00,2020-01-23 09:58:00-08:00
4,c22v61pex8b4,47.3352,-122.5968,2020-01-24 00:00:00-08:00,1.0,43.93,1.0,382.0,0.0,0.0309,1.0,1013.9,1,8.069,181,25.07,6.46,43.21,2020-01-24 17:49:00-08:00,40.29,2020-01-24 23:02:00-08:00,43.21,2020-01-24 17:49:00-08:00,36.69,2020-01-24 01:04:00-08:00,0.01,0.0885,2020-01-24 00:00:00-08:00,2020-01-24 07:47:00-08:00,2020-01-24 17:00:00-08:00,46.74,2020-01-24 11:48:00-08:00,41.71,2020-01-25 00:50:00-08:00,46.74,2020-01-24 11:48:00-08:00,41.27,2020-01-24 00:54:00-08:00,2020-01-24 02:52:00-08:00
5,c22v61pex8b4,47.3352,-122.5968,2020-01-25 00:00:00-08:00,0.93,45.74,1.0,362.5,0.0,0.0232,0.99,1010.8,1,8.61,180,28.73,6.94,43.51,2020-01-25 14:32:00-08:00,38.89,2020-01-26 04:56:00-08:00,44.53,2020-01-25 04:23:00-08:00,39.45,2020-01-26 00:00:00-08:00,0.04,0.0571,2020-01-25 06:56:00-08:00,2020-01-25 07:46:00-08:00,2020-01-25 17:02:00-08:00,48.5,2020-01-25 13:06:00-08:00,39.65,2020-01-26 07:58:00-08:00,48.5,2020-01-25 13:06:00-08:00,41.71,2020-01-25 00:50:00-08:00,2020-01-25 07:59:00-08:00
6,c22v61pex8b4,47.3352,-122.5968,2020-01-26 00:00:00-08:00,0.7,43.09,1.0,372.7,0.0,0.0033,0.49,1015.9,1,10.0,173,8.66,3.69,46.92,2020-01-26 16:01:00-08:00,35.9,2020-01-27 00:54:00-08:00,46.92,2020-01-26 16:01:00-08:00,36.09,2020-01-26 23:25:00-08:00,0.07,0.0212,2020-01-26 22:50:00-08:00,2020-01-26 07:45:00-08:00,2020-01-26 17:03:00-08:00,47.67,2020-01-26 14:16:00-08:00,40.28,2020-01-26 22:04:00-08:00,47.67,2020-01-26 14:16:00-08:00,39.65,2020-01-26 07:58:00-08:00,2020-01-26 23:14:00-08:00
7,c22v61pex8b4,47.3352,-122.5968,2020-01-27 00:00:00-08:00,0.68,42.96,1.0,370.4,0.0,0.0168,0.96,1018.8,1,9.795,174,26.01,6.89,43.03,2020-01-27 16:59:00-08:00,36.92,2020-01-28 00:59:00-08:00,43.03,2020-01-27 16:59:00-08:00,35.9,2020-01-27 00:54:00-08:00,0.1,0.0549,2020-01-27 15:59:00-08:00,2020-01-27 07:44:00-08:00,2020-01-27 17:05:00-08:00,46.35,2020-01-27 15:04:00-08:00,40.33,2020-01-27 23:35:00-08:00,46.35,2020-01-27 15:04:00-08:00,40.33,2020-01-27 23:35:00-08:00,2020-01-27 08:01:00-08:00
0,c291mtz2d0q7,48.0639,-122.092,2020-01-20 00:00:00-08:00,0.91,40.23,0.81,342.0,0.0,0.0008,0.45,1012.9,1,10.0,117,14.89,5.44,51.43,2020-01-20 14:01:00-08:00,35.1,2020-01-21 08:00:00-08:00,51.43,2020-01-20 14:01:00-08:00,38.39,2020-01-21 00:00:00-08:00,0.88,0.0036,2020-01-20 06:00:00-08:00,2020-01-20 07:51:00-08:00,2020-01-20 16:50:00-08:00,51.93,2020-01-20 14:01:00-08:00,40.88,2020-01-21 07:12:00-08:00,51.93,2020-01-20 14:01:00-08:00,41.87,2020-01-21 00:00:00-08:00,2020-01-20 01:23:00-08:00
1,c291mtz2d0q7,48.0639,-122.092,2020-01-21 00:00:00-08:00,0.96,40.82,0.93,407.7,0.0,0.0275,0.99,1007.0,1,9.082,154,30.34,9.97,40.07,2020-01-21 13:16:00-08:00,35.09,2020-01-22 05:10:00-08:00,40.07,2020-01-21 13:16:00-08:00,35.1,2020-01-21 08:01:00-08:00,0.91,0.0528,2020-01-21 07:03:00-08:00,2020-01-21 07:50:00-08:00,2020-01-21 16:52:00-08:00,46.06,2020-01-21 13:10:00-08:00,39.98,2020-01-22 06:53:00-08:00,46.06,2020-01-21 13:10:00-08:00,40.88,2020-01-21 07:12:00-08:00,2020-01-21 21:48:00-08:00
2,c291mtz2d0q7,48.0639,-122.092,2020-01-22 00:00:00-08:00,0.99,42.43,0.97,373.2,0.0,0.0318,0.99,1015.6,1,9.856,138,29.25,8.35,42.26,2020-01-22 13:07:00-08:00,39.54,2020-01-22 19:57:00-08:00,42.26,2020-01-22 13:07:00-08:00,35.09,2020-01-22 05:10:00-08:00,0.94,0.0753,2020-01-23 00:00:00-08:00,2020-01-22 07:49:00-08:00,2020-01-22 16:53:00-08:00,46.5,2020-01-22 13:17:00-08:00,43.78,2020-01-22 19:56:00-08:00,46.5,2020-01-22 13:17:00-08:00,39.98,2020-01-22 06:53:00-08:00,2020-01-22 00:00:00-08:00
3,c291mtz2d0q7,48.0639,-122.092,2020-01-23 00:00:00-08:00,1.0,48.82,1.0,372.9,0.0,0.0548,1.0,1013.9,1,8.964,148,31.96,9.5,51.5,2020-01-23 17:05:00-08:00,39.16,2020-01-24 05:58:00-08:00,51.5,2020-01-23 17:05:00-08:00,40.35,2020-01-23 00:00:00-08:00,0.98,0.0918,2020-01-23 02:30:00-08:00,2020-01-23 07:48:00-08:00,2020-01-23 16:55:00-08:00,52.0,2020-01-23 17:05:00-08:00,43.61,2020-01-24 05:58:00-08:00,52.0,2020-01-23 17:05:00-08:00,44.56,2020-01-23 00:00:00-08:00,2020-01-23 05:08:00-08:00
4,c291mtz2d0q7,48.0639,-122.092,2020-01-24 00:00:00-08:00,0.99,45.86,1.0,388.5,0.0,0.0314,1.0,1013.8,1,8.863,141,28.47,7.25,44.12,2020-01-24 17:01:00-08:00,36.91,2020-01-25 05:56:00-08:00,44.12,2020-01-24 17:01:00-08:00,39.16,2020-01-24 05:58:00-08:00,0.01,0.0996,2020-01-24 00:56:00-08:00,2020-01-24 07:47:00-08:00,2020-01-24 16:56:00-08:00,47.67,2020-01-24 16:09:00-08:00,39.8,2020-01-25 05:50:00-08:00,47.67,2020-01-24 16:09:00-08:00,43.61,2020-01-24 05:58:00-08:00,2020-01-24 05:10:00-08:00
5,c291mtz2d0q7,48.0639,-122.092,2020-01-25 00:00:00-08:00,0.95,45.08,1.0,368.9,0.0,0.0225,1.0,1010.5,1,8.527,135,31.83,6.8,45.35,2020-01-25 16:02:00-08:00,38.73,2020-01-26 06:53:00-08:00,45.35,2020-01-25 16:02:00-08:00,36.91,2020-01-25 05:56:00-08:00,0.04,0.0391,2020-01-25 14:04:00-08:00,2020-01-25 07:46:00-08:00,2020-01-25 16:58:00-08:00,49.51,2020-01-25 16:00:00-08:00,40.36,2020-01-26 06:57:00-08:00,49.51,2020-01-25 16:00:00-08:00,39.8,2020-01-25 05:50:00-08:00,2020-01-25 09:52:00-08:00
6,c291mtz2d0q7,48.0639,-122.092,2020-01-26 00:00:00-08:00,0.75,43.41,0.99,373.2,0.0,0.0053,0.69,1016.2,1,10.0,115,8.32,3.56,48.74,2020-01-26 14:17:00-08:00,34.48,2020-01-27 00:59:00-08:00,48.74,2020-01-26 14:17:00-08:00,35.32,2020-01-27 00:00:00-08:00,0.07,0.0424,2020-01-26 23:09:00-08:00,2020-01-26 07:45:00-08:00,2020-01-26 16:59:00-08:00,49.18,2020-01-26 14:11:00-08:00,38.9,2020-01-27 00:57:00-08:00,49.18,2020-01-26 14:11:00-08:00,39.57,2020-01-27 00:00:00-08:00,2020-01-26 23:00:00-08:00
7,c291mtz2d0q7,48.0639,-122.092,2020-01-27 00:00:00-08:00,0.77,42.67,1.0,371.2,0.0,0.0163,0.98,1018.8,1,9.784,132,20.95,6.53,43.85,2020-01-27 15:31:00-08:00,33.64,2020-01-28 05:46:00-08:00,43.85,2020-01-27 15:31:00-08:00,34.48,2020-01-27 00:59:00-08:00,0.1,0.0387,2020-01-27 23:16:00-08:00,2020-01-27 07:44:00-08:00,2020-01-27 17:01:00-08:00,46.47,2020-01-27 15:26:00-08:00,37.1,2020-01-28 05:39:00-08:00,46.47,2020-01-27 15:26:00-08:00,38.9,2020-01-27 00:57:00-08:00,2020-01-27 12:42:00-08:00
0,c22ds1rwd4wp,46.8537,-122.8607,2020-01-20 00:00:00-08:00,0.89,42.01,0.91,337.6,0.0,0.0017,0.63,1013.0,1,9.772,154,10.53,3.31,51.62,2020-01-20 14:04:00-08:00,34.46,2020-01-21 07:04:00-08:00,51.62,2020-01-20 14:04:00-08:00,37.2,2020-01-21 00:00:00-08:00,0.88,0.0077,2020-01-20 19:00:00-08:00,2020-01-20 07:50:00-08:00,2020-01-20 16:57:00-08:00,52.12,2020-01-20 14:04:00-08:00,38.78,2020-01-21 00:57:00-08:00,52.12,2020-01-20 14:04:00-08:00,39.1,2020-01-21 00:00:00-08:00,2020-01-20 07:06:00-08:00
1,c22ds1rwd4wp,46.8537,-122.8607,2020-01-21 00:00:00-08:00,0.96,41.41,1.0,398.2,0.0,0.0345,0.99,1008.0,1,8.91,185,31.07,10.16,36.55,2020-01-21 18:46:00-08:00,32.81,2020-01-22 00:09:00-08:00,37.2,2020-01-21 00:00:00-08:00,32.84,2020-01-22 00:00:00-08:00,0.91,0.0711,2020-01-21 18:44:00-08:00,2020-01-21 07:49:00-08:00,2020-01-21 16:59:00-08:00,43.13,2020-01-21 17:34:00-08:00,38.41,2020-01-22 01:30:00-08:00,43.13,2020-01-21 17:34:00-08:00,38.72,2020-01-22 00:00:00-08:00,2020-01-21 04:35:00-08:00
2,c22ds1rwd4wp,46.8537,-122.8607,2020-01-22 00:00:00-08:00,0.98,41.86,1.0,362.0,0.0,0.0299,0.99,1015.6,1,9.003,171,29.86,8.42,40.06,2020-01-22 19:00:00-08:00,38.69,2020-01-23 00:31:00-08:00,40.43,2020-01-22 20:43:00-08:00,32.81,2020-01-22 00:09:00-08:00,0.94,0.0587,2020-01-22 13:17:00-08:00,2020-01-22 07:48:00-08:00,2020-01-22 17:00:00-08:00,45.82,2020-01-22 19:00:00-08:00,43.8,2020-01-23 00:26:00-08:00,46.09,2020-01-22 20:36:00-08:00,38.41,2020-01-22 01:30:00-08:00,2020-01-23 00:00:00-08:00
3,c22ds1rwd4wp,46.8537,-122.8607,2020-01-23 00:00:00-08:00,1.0,46.68,1.0,369.6,0.0,0.0373,1.0,1014.5,1,8.575,181,32.66,10.54,44.53,2020-01-23 13:14:00-08:00,37.16,2020-01-24 00:41:00-08:00,44.53,2020-01-23 13:14:00-08:00,37.45,2020-01-24 00:00:00-08:00,0.98,0.0881,2020-01-23 22:06:00-08:00,2020-01-23 07:47:00-08:00,2020-01-23 17:02:00-08:00,49.62,2020-01-23 13:13:00-08:00,41.36,2020-01-24 00:40:00-08:00,49.62,2020-01-23 13:13:00-08:00,41.57,2020-01-24 00:00:00-08:00,2020-01-23 09:33:00-08:00
4,c22ds1rwd4wp,46.8537,-122.8607,2020-01-24 00:00:00-08:00,0.99,43.95,1.0,375.5,0.0,0.0311,1.0,1014.0,1,7.847,175,22.47,5.37,44.24,2020-01-24 17:15:00-08:00,38.36,2020-01-25 01:02:00-08:00,44.24,2020-01-24 17:15:00-08:00,37.16,2020-01-24 00:41:00-08:00,0.01,0.0839,2020-01-24 00:57:00-08:00,2020-01-24 07:46:00-08:00,2020-01-24 17:03:00-08:00,46.1,2020-01-24 17:59:00-08:00,40.6,2020-01-25 00:53:00-08:00,46.1,2020-01-24 17:59:00-08:00,40.98,2020-01-25 00:00:00-08:00,2020-01-24 00:00:00-08:00
5,c22ds1rwd4wp,46.8537,-122.8607,2020-01-25 00:00:00-08:00,0.98,44.17,1.0,357.6,0.0,0.0242,0.99,1011.0,1,8.523,169,30.54,5.72,44.37,2020-01-25 16:57:00-08:00,35.97,2020-01-26 05:57:00-08:00,44.37,2020-01-25 16:57:00-08:00,37.3,2020-01-26 00:00:00-08:00,0.04,0.0551,2020-01-25 08:54:00-08:00,2020-01-25 07:45:00-08:00,2020-01-25 17:04:00-08:00,47.65,2020-01-25 14:59:00-08:00,35.48,2020-01-26 05:56:00-08:00,47.65,2020-01-25 14:59:00-08:00,39.18,2020-01-26 00:00:00-08:00,2020-01-25 06:30:00-08:00
6,c22ds1rwd4wp,46.8537,-122.8607,2020-01-26 00:00:00-08:00,0.48,41.06,1.0,370.6,0.0,0.0031,0.47,1015.8,1,10.0,159,7.0,3.14,47.83,2020-01-26 13:07:00-08:00,33.2,2020-01-27 00:14:00-08:00,47.83,2020-01-26 13:07:00-08:00,33.24,2020-01-27 00:00:00-08:00,0.07,0.028,2020-01-26 21:59:00-08:00,2020-01-26 07:44:00-08:00,2020-01-26 17:06:00-08:00,48.36,2020-01-26 13:11:00-08:00,37.1,2020-01-27 01:40:00-08:00,48.36,2020-01-26 13:11:00-08:00,35.48,2020-01-26 05:56:00-08:00,2020-01-26 23:07:00-08:00
7,c22ds1rwd4wp,46.8537,-122.8607,2020-01-27 00:00:00-08:00,0.84,41.29,1.0,368.4,0.0,0.0205,0.97,1019.0,1,10.0,169,30.85,6.79,40.68,2020-01-27 17:10:00-08:00,34.11,2020-01-28 03:59:00-08:00,40.68,2020-01-27 17:10:00-08:00,33.2,2020-01-27 00:14:00-08:00,0.1,0.0542,2020-01-27 20:15:00-08:00,2020-01-27 07:43:00-08:00,2020-01-27 17:07:00-08:00,44.59,2020-01-27 13:07:00-08:00,38.01,2020-01-28 05:39:00-08:00,44.59,2020-01-27 13:07:00-08:00,37.1,2020-01-27 01:40:00-08:00,2020-01-27 09:44:00-08:00
0,c283ybxb1qz2,48.1229,-123.0911,2020-01-20 00:00:00-08:00,0.9,40.22,0.79,345.7,0.0,0.0033,0.76,1011.4,1,9.993,140,21.88,8.22,46.59,2020-01-20 13:18:00-08:00,35.08,2020-01-21 03:06:00-08:00,46.59,2020-01-20 13:18:00-08:00,37.62,2020-01-21 00:00:00-08:00,0.88,0.0082,2020-01-20 14:24:00-08:00,2020-01-20 07:55:00-08:00,2020-01-20 16:54:00-08:00,49.29,2020-01-20 13:19:00-08:00,41.89,2020-01-21 01:59:00-08:00,49.29,2020-01-20 13:19:00-08:00,43.26,2020-01-21 00:00:00-08:00,2020-01-21 00:00:00-08:00
1,c283ybxb1qz2,48.1229,-123.0911,2020-01-21 00:00:00-08:00,0.77,39.58,0.83,412.0,0.0,0.0139,0.88,1004.6,1,9.724,146,32.86,10.97,43.97,2020-01-21 14:54:00-08:00,34.89,2020-01-22 01:22:00-08:00,43.97,2020-01-21 14:54:00-08:00,35.08,2020-01-21 03:06:00-08:00,0.91,0.0288,2020-01-21 05:56:00-08:00,2020-01-21 07:54:00-08:00,2020-01-21 16:55:00-08:00,49.27,2020-01-21 13:09:00-08:00,38.48,2020-01-22 01:29:00-08:00,49.27,2020-01-21 13:09:00-08:00,39.73,2020-01-22 00:00:00-08:00,2020-01-21 05:43:00-08:00
